as quoted in the dark knight "some men can't be reasoned, bought or bullied, all they want to do is watch the world burn" #mentalwrecks	0
BULLY PREVENTION TIP - Walk away and get help.	0
As Real As It Gets: Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/iisc47d	0
#STOPBULLYING bullying really needs to end	0
@bellathorne143  Courage is fire, and bullying is smoke.	0
Rebecca Black Quits Middle School After Bullying	1
#selfhelp Bullies and Bullied: A Quick Help Book for Kids (Paperback) newly tagged "self-help":               B... http://t.co/7isIOp6	0
Tammy is a bully!!	1
And To Hate On Me For A Stupid Reason Well Your Really Low!! So Hope You Realize Your Wrong! And Who Every Was A Bully Is FAKE!	0
El Paso Anti- Bullying Coalition http://t.co/PxLBUy7	0
@MissTuveyy @VasAppeninBiebz Oh!  *Your* sister is the bully.  Okay, I finally understand it. haha ;D ♥♥	1
If her biggest fear is the bully on the play ground #shetoyoungforyoubro	0
@CartmansWife We will :) btw was the sad convo that u remembered we had 2day bout bullying?	0
Being bullied? Listen to Skyscraper by Demi Lovato. "Go on and try to tear me down, I will be rising from the ground like a skyscraper."	0
I think marlon bully me sia!  but heck care lah..2-11pm OT 1 hr! Hehe! 	1
Marc Maron "This Has To Be Funny" Review by Justin Pansacola on Culture Bully :: http://t.co/tWoRnfi	0
#contrarians Rhys Muldoon is a bit of a opinionated bully boy !	1
Rebecca Black dropped out of school because she was bullied. Woah.	1
@blueicefiesta when bullying and going to school which you HAVE to go to can be so horrendous	0
I'm far from a bully but I ain't no punk	1
SA should start a show like Bully Beatdown, but with taxi drivers. After their beatdown they apologise & hand over their fares for the month	0
@Jaime0211 This isn't a vacation Shelly! Like can she please play the game? Jeff was a total bully to Kalia.	1
@LenaBarbara does she bully you to?	1
Sandra Bullock & Ryan Reynolds: sources say not dating, like brother & sister: Rumors of them dating started soo... http://t.co/JcgGFKx	0
Watching An American Girl: Chrissa Stands Strong.  Great movie to watch with your younger daughter & talk about bullying.	0
Jedward Takes Stand Against Bullying In Powerful Campaign: A caption discouraging bullying and encouraging toler... http://bit.ly/mYCx1n	0
Apple accuses Motorola, Samsung of monopolizing markets with patents - http://t.co/NlLC1ke bullying not enough: adds hypocrisy	0
“@MzLaina167: "@SuccessSeaker: My daughter is a bully"..yup she is lol..”lol	1
MTV VMAs: Kevin Hart jokes he was bullied to host sans pay [Video]: 22, 2011 /PRNewswire… http://t.co/VTWH25x	0
being bullied by my friends once again... being called a stuck up bitch is not fun. i gave y'all a second chance for nothing!	1
As Real As It Gets: Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/hGgifhW	0
@Rstrums29 @dtf_fresh lol word livin it up u c we da only niggaz wit coats on u kno we was on da bully lol #FrenchClub days	0
He A Bully Towards The Pussy , He Beat It The Fck Up Lmfaoo	0
Never be bullied into silence. Never allow yourself to be made a victim. Accept no one's definition of your life; define yourself.	0
If you give a bully your lunch money today, he'll beat you up, and take it tomorrow. Stop a bully: United strength stops abuse. (~NS)	0
@EndBullying2day Victims of bullying have no summer vacation. Thanks for spreading the word. Read the post http://t.co/FzmS2Z4	0
Kahlia is so easily bullied #cbsbigbrother	1
A bully van comes and see one black boy on the road hooded up (ME) and they reversed and kicked	0
@JAprincess_ i can't sleep lol how ima bully	1
Bring on the rubber bullets I say! The police barricade has been pushed back 100m to 10m. #luthulihouse	0
Your "idol" is against bullying/cyberbullying! Thats exactly what most of u are doin and 2 someone he cares about!	0
The ant bully sweeeeet!	0
@ChaTheWanted thanks xx :D believe it or not it's the main thing I've been bullied about in the past! Xxx	1
"Why Smart Kids get bullied", a perspective from the other side...the Bully: http://ow.ly/5ZiBg	0
Big Bully!  Today's Daily Human is the notorious Genghis Khan (d. 8/25/1227): ATH Features http://t.co/P5ayUEa #history	0
Bullying impacts on children's self esteem http://bit.ly/rmqUhI #bullying	0
My goodness this kids driving me crazy,I have a bully in a pamper over here and he don't play!! Lmbo @PaperBoi3297 come get your baby!! LOL	1
NJ BULLY  LAW:  Lunch-line aggressors can be reported to police by classmates through anonymous tips...:  The An... http://t.co/N8nuX3P	0
@Jewellerybygina @jinkksy online bulling is the worst	0
Bullying climates at schools may be linked with lower test scores http://lat.ms/pHEKDo	0
If you do it right, your kids will know the difference between "parenting" and "bulling".. That's whats missing in society.	0
@bellathorne143 #ifiwereu i would try to quit bullying too! :]	0
Rebecca Black Pulled From School Due to Bullying http://ow.ly/639fZ	0
@RogerTenard Smh.Stp Bullying Dem Niggas Bro.Lol	1
@Ar_daisy Bully!!!	1
watching bully beatdown	0
Dawww Sonikku is being bullied by Crabmeat XD http://t.co/viiupSF	0
RAWR. Still sad over the fact that seungie likes NOONA. WAEYO/// NOONA ONLY KNOWS HOW TO BULLY SEUNGIE &gt;&lt;	1
American Idol or American Bully?	0
Causally Locked In My Toliet... Cos' I'm Gettin' Bullied By Yats.! D ♡ http://t.co/bCdS9Ea	0
Bully Offers Toronto Real Estate http://t.co/IlQRhVU	0
Did anyone else just see that..... Jesus is bullying me..... @_L_M_C_	1
@relishyourwit kk! but seriously, also consider cyber bully. it was cheesy, but emily was actually really good in it! you'd be proud	0
@blog44 How the Political Right Bullied the US Government Into Ignoring the Threat of Right-Wing Extremism: http://t.co/Ocz8HGJ	0
@bullyinguk Our work in schools focusses on working against all bullying ( esp. in regard to disability) www.elephant-in-the-room.co.uk	0
@misfithab tell my AAPL bull put spread that :-P	0
But if i was to bring a cd player on the bus i'd get bullied lol	0
@allstars_Mandoo I'm neither teasing or bulling you oppa ^^ princess fiona wouldn't do that! :D (aka me ^^) Lets go then ^^~	1
@EdAlvarezFight lol your welcome. When is your next non bully fight?	0
@FuckkeM I did not bully you.	1
Knocked Up News:  Pax Jolie-Pitt Has “Become A Bully” http://t.co/VUWb1Me	0
My 13 yr old cousins FB status were depressing. Iasked if she was ok.then if she was being bullied. she wrote back ONLY BY YOU AT THE MOMENT	1
if i was a bully an went to bully beat down when i come back i will still bully yhur ass	0
This show Bully Beatdown is kind of funny. #Hulu+	0
@RocksUrLife @keldaNOTzelda : wah. javan bully sick girl	0
On this WV Morning  "Total dissolved solids" in WV water; former Olympian Vicky Bullett; gay bashing, bullying in novel 7:30 on WV Pub Radio	0
@JaynePrior  Aw ... I never new he got bullied. Yeah I have no douts about his career either he is go talented he can act and sing...	1
Julia Gillard,  I Blame You For The Bullying Towards LGBTI People.  Sincerely, I'm Going To Quit School Again.	0
@BossLadyLish @tjet13 stop being a bully tjet	1
Bully beatdown	0
@joycheokk @Renonathan  @ivanleeyk haha!kidding!:P,we never bully one	1
I liked a @YouTube video http://t.co/nY1iw3q BULLY BEATDOWN: Sec9Gaming Edition (CYBORG vs D1ZZ)	0
Rebecca Black Quits Middle School After Bullying:   YouTube sensation Rebecca Black might have gone from anonym... http://t.co/iK0Fjg5	0
My sister is a bully...she had our dog in a full Nelson	1
@MissShareenN loool leave da kid alone u bully #SMH	1
“@THR: .@MsRebeccaBlack Forced to Drop out of School Amid Bullying http://t.co/1hkWygn” Say what you want, this is terrible.	0
just watched "Cyberbully" i have HUGE respect for @EmilyOsment now! she did a SPECTACULAR job! it really changed my perspective of bullying!	0
Smh ain't even gone reply to this madnesss acyber bullying!	1
@Suchafuqnstar haha same ! but im kinda proud of royce for standing up for herself cuhs i felt like they always tried to bully her . !	1
#Coppers is just legalised bullying and brutality....	0
but she a bully anyway so i have no worries they ain't fucking with johrielle that I promise	1
Wishing this girl would stop bullying/harassing me via twitter	1
@Victoria620_ Lmfao u know that's a lie fool xD i'm not a big bully let's not exaggerate haha	1
Aguero is getting bullied now, the honeymoon for him is over in premier league	1
Arshavins a little bully hahaa	1
@mattrox456 Matt, I nearly got taken away from my parents at 13, the bullying started at a very young age cause I was chubby and stuff	1
Is not we lame or childish such small things also want complain to oppa. But sorry I just can't stand it that you bullied my friend	1
Education Nation: Bullying | Turn to 10 http://t.co/sxTIWtp	0
@NerdieJoseph Make sure he's the bully in the neopet playground. B)	0
@Cbodacious15  is a bully:(	1
Cyber bullying: Out you go! | Malay Mail Online http://ow.ly/620rA	0
@RadiowaveFM I'm going to smack the bullies of course, bullying my kid(if i had one) is very personal	0
Little man starting a new daycare today so I played beans for him so he can be on his broad street bully shit #NCT	0
All gang up bully @YTTtian &gt;&lt;	0
#Pak foreign policy has been that of bully. Ironical to see it cry when other countries give it dose of policy which it liberally applies.	0
Fuck me Flights are expensive these days #Bulling	0
@Jbest0223 who we Internet bullying tonightttt #ALiENGANG	0
CHOCOLATE PLANTS R NOT SWEET/THEY BULLY & BROWBEAT/FOREIGN  STUDENTS R AT THE MERCY/OF THAT BITTER TYRANT,HERSHEY/HISSES/4 HERSHEY KISSES	0
@KingOfAnkh awww I feel like a bully now *pouts* @sarahransley	1
Cute!! Bully cat :-P keke  http://t.co/R4hCBEo	0
@SarahPaIinUSA the bible? The one with the angry bullying vengeful spiteful child hating woman hating and homophobic god? That bible?	0
@CherLloiyd Me haci bullying :c	0
Fourth Circuit Court Upholds School Discipline Of Student For Internet Bullying http://ht.ly/670ev #bullying #sm #schools	0
#ahoraveo. Bully beatdown !!	0
My best friend is such a bully):	1
Please rt (http://caltweet.com/sb5 ) - BEDROOM BULLY &lt;-- RSVP HERE	0
@_kookooforkayla So is bully beatdown -.- lol	0
The more I think about it @samiahR_Griff bullied me!!	1
Whether life's disabilities left you outcast bullied or teased rejoice and love yourself today cause babyyy u where born this way!!!!	0
Great testimony to the Gracie Family. Bullying Victims Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/ITWOxi6	0
Bully beatdown got a girl bully this time.	0
#AskGreyson Purple Sky is amazing, did you write it to show your bullies how far you've came as well as for people suffering bullying?	1
I liked a @YouTube video http://t.co/gtYIRAo Bullying e Rodeios - #Vlog	0
Drunk girl, crying girl, fighting girl. #tequilaredbull	0
@alyxpleaden @Angry_Regard @AVFC_06 consider it revenge for the heartless twitter bullying :P	1
I'm not one for violence or reality tv. BUT, Bully Breakdown on MTV2 is very entertaining. Just sayin'	0
Am I crazy or does anyone else think that you probably shouldn't have heels like the Bellas at the "anti-bullying" rallies?	0
@emmaleezmolek lol yeah but i dont ever see u using it. U have to bully the shit out of kids until they dont show up the next day of school.	0
i dnt believe the rumors about will nd jada spiliting up. thats a bunch of bull.	0
Bullying linked to decreases in GPA, longer lasting negative psychological effects, and obesity. More evidence... http://t.co/UCdxYcj	0
Sheesh. River is such the little bully. Poor Fray. #felinedrama	1
HBR.org: Identify and Stop Workplace Bullying http://t.co/5gV05em	0
#ReplaceMovieTitlesWithHoes cyber hoe (cyber bully)	0
I got asked if my school days were like Inbetweeners. I said no bullied for five years and couldn't wait to walk out the fucking door.	1
Popeater → Seth Matlins: The Self Esteem Act: It's Time to Confront the Bully That Is Our Beauty Culture http://q.gs/LaKd	0
Why Is People Bullying @NolanMurray , Y'all Need Fuck Off !	1
@stevie_reed your just bullying me, you love me so..	1
Sofro bullying	0
@__alexithymia who's the kid?! I'm the kid bully hahahaha	1
@ToadonaWire The bully scenario was during the discussion of world dictators. Your protection at our borders is one option. Realistic?	0
@Nevie_Nevada r u ready for High School?? d way i'll make dem bully u erh. Muahahaha!!	0
Thats bullying unghh!	0
Michael Jordan was an adult bully, herbing grown man on the basketball court all day long!   -The Best Ever-	1
Rebecca black getting homeschooled because of bullying? Wow. yes her friday song is annoying but death threats to 14 yr olds really? #lame	1
@huixiangSIM not forgetting hUixiang too!!! Yay!!! Never bully @Hamszerisme  ah. Can't wait to sayang her instead la	0
Working with Young People Who Are Bullied: Tips for Mental Health Professionals http://t.co/dSDKlwk	0
@justinbieber plz follow us back, u helped Maja through the hard times in her life.. like bullying, and cutting. read her story in our bio10	1
Not much time left to school starts. TAKE the time now and talk to your kids about bullying, what to do or not do. http://t.co/aStc19d	0
"except I'm not bullied because I like boys" #glee @emdawgg	0
@_alianicole i kno a play where u i was always the bully n champion !!  ooowwwww	0
Bullying NEEDS stop! #StopBullying	0
♫  Rebecca Black Leaves School Due to Bullying http://bit.ly/pm4ZBB	0
I love Tami but she's getting a little too childish.. Seems like a bully now..	1
They bully me	1
@velourvelvet I'm pretty bothered by it too. I'm also bothered by the fact that Draco Malfoy is bullying apes in the movie too, wtf?	0
@MileyCyrus twitter is bullying you! You should do something! We cant trend #MileyCyrus !	1
@yeenboutthtlife lmao..you are a low-key bully	1
I have a sad story.Today I was having a conversation with this 15 year old boy who told me he gets bullied in school and kids tell him he...	1
@Umshafi okay. This is cyber bullying. I will report u to twitter! Haha he's a grafter, I'm more the brains 8-) okay, don't publicise it! x	1
New article: Twilight producers deny bullying twilight fan read more http://is.gd/Q97pxO	0
@_PaaoDoce Bullying no twitter :o	0
bully paws needs help covering vet costs for poor bootsie. she lost her pups due to complications during birth. http://t.co/tjcRlRi	0
@NezziiATL :( y u bully me so? You should come look after me ;)	1
@Lbbbxx @bbborrreddd But 00 bully me! So equals to you also bully me! Togetherness yknow!!	1
I hate waking up to bullshit text.. what happen to tryna sweet talk a chick into liking you ... Niggss tryna Bully a bitch now days	0
I used to bully @ThatKidSonya so much in class lmfao she kept me laughing for dayssss !	1
@louloubell1985 try telling parent and gparents that. Some of it is shameless and amounts to bullying. How great were their grades tho? X	0
I'm going to cut your steak......... Unevenly! #bullying	0
@_EmWhyAyee "Im a Bully..." Not cool!	1
Gay Teens Sue Minnesota School District over Bullying Policy http://t.co/HxPqaAZ via @TIMENewsFeed	0
@DemiIsUnbroken_ TROL IS BULLYING ME??! well, not really bullying she is just calling me a bitch :o ;D but its nothing bad, i can handle her	0
Don't confuse the purpose of testing vs. student learning. Julia Steiny: Punitive Testing is Educational Bullying http://t.co/hiEvhiq	0
I can't stand a bully. Miserable bastards.	0
Suicide is the 3rd leading cause of death of kids our age. Stop bullying & judging. Love everyone & you will learn to love yourself.	0
God forbid, but if CCTV was in your firm, would 'Big Brother' see staff acknowledged/appreciated or intimidated/bullied? #bullying	0
If you fear your child is being bullied, this book might make a difference and change everything. http://t.co/v43vInw	0
i just WISH a Lion would burst into this office and then i tamed the Lion and then rode it, and everyone would cheer and stop bullying me.	1
@jaetong bully at least no torture yet =3 unlike... Tsk tsk. @livingdeadbunny	0
Every 7 seconds a child is bullied, humiliated or neglected. The time it took yu to read this is one child right there. Make it better. #bap	0
@AKidCalledDrew cyber bully you? want me to do it in person then? mm. try tomz and see if im nicer! ;)	1
@Niketa: You might be interested in this pledge for online videos: http://t.co/liHRQ7u & my blog on cyber-bullying http://t.co/pGFMhbY	0
http://t.co/gGq1a5v ITS GOIN DWN "BEDROOM BULLY" STYLE #AUG20THCLUBGRAVITY ER'1 FREE B4 12AM $10 ADV TIXX MUSIC BY POWER 105's OWN @DJNorie	0
cousin, a straight A student, bullied into suicide and my eyes start tearing up knowing I'll never see him again.	1
@IzzyLloydCarter LOOL! Bullying? You? Nahhh never thaaaat *hugs*	1
@heeberstein omg lol, ur the ultimate bully! WHATASTACKALACKALACK	1
@cthrasherz you know what!? im reporting you!! #bully XD	1
My man @LMRBRWN just said "stop bullying children". Dead.	0
#schools Students CAN get it in their Hearts & Minds that Bullying is wrong..Reach, Help, Teach, Empower #moms #twitterdads #parenting	0
Preparing your child for school bullies http://cot.ag/oErG5t #bullying #cyerbullying #parenting	0
@sarahhamill_  cuz they get bullied more than me and i dont think its right1 so we r rebelling against those 'popular kids'	1
@DonyaFox i think you're beautiful, and who ever is bullying you, is just jealous of how your life is turning out great :)	1
@AustinMahone #dontbescared of bully's if they bully you then ur obviously doing something right:)	0
@heyitslizi yooo, im being bullied ! lol	1
Expected & unsurprising that Gov. Perry can bully a student questioner and have it ignored, yet press still jonesin' for "angry Black Prez."	1
Check out resources from YWVCA's Family Violence Prevention Project. Info on bullying & teen dating violence prevention http://ow.ly/66Or6	0
"Starve a bully, feed your soul.. STAND #GRAND!" This isn't just a quote, but a way of life.. (: Thanks @VinCastronovo &lt;3	0
I'm bout to spark my j fuck crying I'm over the bull shit	0
@chrisjballard @hullbird haha, big parka on with the bully handle on top of the fur lined hood...	0
@KiidSMASHH your a bully to me :c ;b	1
Cynthia I Was Tryna Give You Some Play But You Was Bulling.	0
@MacMiller no worries. no body cares about what who dude said. bully.	0
Bully Beatdown	0
I remember being bullied and I wont let it get me down first because ima be big one day and they will watch while I do	1
DOJ alert: Bullying epidemic spreads to #cat world: http://t.co/pPz5k8m	0
Rebecca Black drops out of high school b/c of bullying. #lordylordy http://read.bi/qm3EQ4	1
"@QuotesForGirlz: stop fucking bullying. #NOH8 every girls should see this---&gt; http://t.co/DHaFjfP"	0
- The Great Earnings Yield Spread Divergence: The Bullish Case http://t.co/IPMFRjh	0
Rebecca Black Left School Because of Bullying:                 by Billboard Staff | August 11, 2011 9:33 EDT You... http://bit.ly/p9WGvX	0
Check this video out -- Jessica Jarrell Bullying http://t.co/4YUsBb2 via @youtube .	0
My VIV moment - an article on my anti-bully efforts. Please read and share! http://t.co/v3m8gpc /via @wordpressdotcom	0
is a glockenspiel player, a bottle with a message, a bunch of fish, an average father, a wave, a bully, a thirsty appl…http://t.co/CiJm0SZ	1
There's never a wrong time to talk about bullying. The more we talk, the more we can work to put a stop to it. http://t.co/TWUmxr2	0
SO NOW IM A CYBER BULLY?! THANKS ASH! THANKS SO MUCH! YOU JUST MADE ME FEEL A WHOLE LOT BETTER!	1
Reblog if you are against bullying - › this must have more notes http://t.co/akcxkAg	0
@Trevaun_S this kids a boss. I'll bully u if I feel like it. as a boss I can do #whateverilike but I won't bully @Erica_Ballott shes cool :P	1
@KMFMelvin @kerryyyyyyyyy @jolenees why exactly do u have his slipper o.o U bully ppl till take their slipper o.o	1
@Solid_Dutchess @Da7thSavage @LoV3Ly3Yanya @TweetMe2Morraw man im fina get bullied the whole way there!!! Lol	1
Gearing up for school?! Add our new book, "Transforming School Climate and Learning; Beyond Bullying and... http://t.co/CH20g3k	0
@superdanv88 Trying to bully users into buying on Vizlar is abusive! ;)	1
Read my response to "Pass this on to ask your followers if you believe bullying is wrong. If not, then I feel sorr…": http://t.co/9Fkixv0	0
@Megan_BelleAmie yeah!:) esther and soph were bullying me but its all good;) wish you could have too! We're seeing them thursday though :D ♥	1
@CherryXMe fine! But can I please ask u and @grreeey to stop bullying me?! Ha! @dearnamay	1
@SayAnythingxo haha im against bullying.... people have enough problems without it.. but sometimes u need to put your two cents in no need	0
if I was those babies id fuck angelica up . shes a bully !	1
Best Bully Sticks Spotlight on a Breed: We Honor Maddie the American Eskimo: We always love getting emails from ... http://bit.ly/rlUS4m	0
Bullying http://t.co/sbHjDUt via @youtube	0
News: 2011 Hibiscus Festival to highlight bullying: Physical and sexual abuse along with bullying in s... http://t.co/mTUkpkT #vodafone	0
Happy Birthday Bully @itschrisbro_ :) .	1
Bulling has to stop &gt;-----&lt; it start wit u and u and i mean u ------&gt;	0
A bullied kid "so imma dust my shirt and pull my pants coz I better look good if this my chance" #JobsDrakeHadBeforeBecomingARapper	1
Dharun Ravi wants the #TylerClementi case to be dismissed. http://t.co/2bleh1v #LGBT #Bullying #HateCrime	0
Only primary 2 only come here and bully people. Act like a demure, obedient girl. Grow up sure jialat	1
#OnlyRealJamaicans eat "bully beef" outside fi avoid di gingi fly dem frm entering dem house	0
21-Day Put/Call/Bull-Bear Spread...Short-Term Rally...... http://t.co/GtUE7Wp	0
How to Prevent Bullying, Cyber Threats: School is back in session soon, and some kids are not looking forward to... http://t.co/SJa7ENH	0
@toriwillkillu  dont bully my bf...	1
@runlolarun I just get why 1 sort of bullying should be prioritized. Should the Mets only support 1 type of disease based charity too?	0
@JakethebakerBB I said because he was bullied but he was bullied after he started cutting himself of that reason whic I will only say in dm	1
INTRODUCING ME I love @justinbieber and @JackVidgen I am pretty average. I got bullied when I was younger but I'm usually happy well i try..	1
Every time I go into my inventory it seems I have under 20 bullets total spread across 4 guns. #DXHR	0
Bully-Ridden Schools Have Lower Test Scores: Bullying in hallways and locker rooms is linked to lower test score... http://bit.ly/mYYSio	0
How being bullied can damage your confidence http://dld.bz/5U8W	0
@beetssyy ayy no its not bully! :p	0
This is what happens when you bully me... #karma http://yfrog.com/gybqalatj	1
#ebz Oh gather round me bully boys  And I'll zing you a zong  Of the windless waveless sunless Ze... http://t.co/QPBZkdB	0
YO BD IS A BULLY..LOL	1
New Jersey Schools to have US toughest anti-bullying laws - 18 pages of requirements, and league tables : http://t.co/MAdEo9b #edchat #edlaw	0
Been watching bully beatdown allday. lol	0
"I want to help with bullying because there are girls who cant just up and home-school and focus on their career." - Demi.	0
Nuff Bully Vans On Mare Street Strip! ...	0
#digitalmusic Rebecca Black Quits Middle School After Bullying (Mashable) http://t.co/PZAcocf	0
Check out Blood and Lace. "@AwesomeBMovies_: Wes Craven named Freddy Krueger after a boy who bullied him in school. #FilmFacts #Horror"	0
@ArrghPaine For what causes? "Tell them to compromise"? We clearly have different definitions of the bully pulpit. :-)	0
Justin Bieber has been a victim of cyber bullying.	1
As Real As It Gets: Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/sl71Cnx	0
@RavenDelMuerto about u being bullied: WHOS DOING IT??!! I WILL KICK THEIR ASSES WITH MY EMO BOOTZ! &gt;:P ur my gothic sister&lt;3	1
I haven't done anything bad!:p @isabelmariee, karma will hunt YOU, for been a bully	1
apparently I'm a lil bully	1
I've never seen a bully take someone's lunch money like in the old movies and television shows!	0
#ScaryMovieRulesToLiveBy don't bully the socially awkward kids, trust me his bullying comes with a few bullet shells .	0
@Siriusjay Great Job not backing down to a 50 year old bully! He came across as vain,small, egomaniacal and thin skinned. Kudos.	1
@DarkAngelD I got picked on in HS. People will bully others for absolutely any reason!	1
Rebecca Black Leaves School After Bullying: 'Friday' sensation will now be home-schooled by her… http://goo.gl/o48Im	0
I TELL YOU WHAT LET NIGGAS GET ON THEY BULLY & IT INCLUDE ME ..	0
@glaad your bullying apologize is not going to make me like you. I like my gay friends for who they are. Not because you make me. #fuckglaad	1
@L_Jiawei WTF? Where got pole name like that one? No la,you don't anyhow thing. That day all bully one handicap. Noob	1
#Bullies When Bullies Attack What does your child do when every http://t.co/rvbV5NG	0
Sir Alex Ferguson’s men used to bully Wenger’s physically; now they bully them with the ball - @henrywinter	1
#nw bully beatdown !	0
No to Bullying at GB! http://youtu.be/wY7Gvq0P4hc http://fb.me/18v13yW9d	0
Bullying Chinese editorial certain to start off relationship with new Japanese PM Noda on wrong foot.   http://j.mp/ofE4hk	0
@levonsixD I did ' I was like omg lev is lifesize there ;) jokes I am sorry for all the bullying of you I am doing today....	1
Y @RickeySmiley going in on Tami  bulling Meeka lmaooooo	1
@its_GB_hoe do u know any body that would want a american bully? He's well trained.	0
@LoccDogg first I aint big for no reason. Second I don't bully no body Third I beat ass cause I know how 2 fight ... http://t.co/3BeGZiX	1
@canofwormstv #canofbullies Educating children to see bullying as pathetic would help. Kids bully from having low self esteem.	0
See the girl with alot of makeup? She wears it because she gets bullied & wants to feel beautiful.	1
Check this video out -- Hey Fox News -Stop Bullying Kids http://t.co/5To4z4M via @youtube	0
@BenWiseMelb @mickmalthouse has enough on his plate than to be bullied in to solving the ills of the world.	0
Selena Gomez was on barney? And got bullied about it? Then cried when she was kicked off? Then did commercials? #didntknowthat	1
@botdfmusic i need adivce.i have started 2 let the inner me come out& b/c of this i get bullied& shit. What should i do about the bullying?	1
#Bullying Subscribe to my free self-defense bully blog Rss Feed http://t.co/pTQ5CsX	0
Hahaha rebecca black's been pulled out of school due to bullying, she said 'kids walk past me and sing friday in a really nasally voice' Lol	1
Cyber bullying almost makes no sense 2 me. If you dont like something press the X button, delete your account, live life. Nothing 2 die from	0
3 Bully 3 French 3 Milky 3 Fibbz 3 Asbo 3 Y.Slice #FreedomsAMust!!	0
@mitchpargeter bully + being my bitch = 37 followers oooooooh;) &lt;3	1
@KMaddock_ I think KMaddock you 'may' feel you have  been bullied and are preferring attention of this sooner than going to a court	1
He's perfect with a frown  The bully always wins	0
Slumb Bully	0
@henrywinter Yeh but you got bullied at school you fucking rent boy.	1
#LISTEN Ca$h Feat. DanMan Tha Bully - "Throw It Up" - http://twitrax.com/s/omehf4	0
ARE YOU IN A BAD JOB SITUATION WITH BULLY C0-WORKERS? http://t.co/RlBQqPf	0
Just gave a shit about bullying. Give a Shit at http://t.co/gnh8nUo #giveashit	0
@Niishmaxoxo @Maverick_E @Zak_f @Element_AA @MissFeema bullied? We treated u like a princess lool u should be grateful	1
#Rejectedkidsbooks The idiot's guide to bullying	0
Hey @ATT @TheJusticeDept thinks your a BIG Bully too! No more suffering for our fellow Americans! http://t.co/OEqYN6b	0
Don't get bullied, add codes. 13 new codes found.	0
.@a_picazo you are participating in the libel by baselessly claiming @shoq is a bully.  again, i caution you to watch what you say. #p2	1
Cyber bullying cases growing with new technologies - ABC Online http://t.co/7s790OT #family	0
I miss her bullying me o_0 is that odd ? lol .	1
BEAT DOWN THAT BULLY FROM HIGH SCHOOL, THROW YOUR DRINK ON A PLASTIC GOSSIPING BITCH, EGG THAT ONE EVIL TEACHER'S HOUSE. TAKE IT BACK!!	0
@MagooTora School is GREAT (Hawk teachers keepin dat bully away and all) I couldn't ever be mad at you, so other.	1
@EPIPHANYRENEE Lol let's not get grand u fall in a plethora of categories 2 many 2 name lol petty,stubborn,bossy & a bully just 2 name a few	1
@JeffCastroGomez lmao you so dumb :') . I'm no bully !	1
GLittle just kicked another one into the stands.....Touchdown...#ImBullcityEvenWhenImInTheLeague!!!Leggo	0
@DeekHade don't bully me ar! Haha 	1
Check this video out -- Pretty Boy Floyd Bully Pitbull http://t.co/wJD5Lg5 via @youtube	0
@Cath_Mayoevans @julesrisk63 u virtual bully making her hit me lol	1
High achieving #Latinos who don't conform to stereotypes are vulnerable to the effect #bullying has on grades.  http://t.co/vqbp1cX	0
Lutherans Vow to Prevent #Bullying http://t.co/hXtkB2H via @glaad Will @UsSenBrown stand up too? http://t.co/XycnXfw	0
Ew I come back and everyone is hating on @gagaglobal for one small mistake...Stop bullying Monsters! Please enough drama on here already.	1
@_Vanna817 who bullying u	1
#oomf dog got upset when I left, only cause another #oomf was being a bully to him :(	1
MTV VMAs: Kevin Hart jokes he was bullied to host sans pay [Video] http://t.co/p6gmXNT	0
Raiders coach Hue Jackson Building a Bully? http://t.co/A7vQFtx via @sfgate	0
If you bully others,then you don't love yourself !!-Mrs.Manwell!! #itsthedangtruth	0
@QueenOf_Pluto Yea U right lemme stop being a bully lol...	1
@CountyClare7 @rolo_the_cat  Very wise words. Rolo is lovely. Let's get Rolo back & stamp out Twitter bullying. We  Rolo.	0
@ShannonFowler_ I'm good... how are you? Doesn't it feel nice to not bully me? :)	1
Bullying Should Not Be Part of Back-to-School: It's the start of the school year and for most kids this brings a... http://t.co/ekIoyIe	0
@STFUimTweetinHO lol Oo an I'm the bully	1
@PeiMMun94 @wwliew94 no la..juz dun wan bully her...see she dissapear again....	0
They didn't bully you because you were a gypsy it was because you're ugly #BFGW	1
@SiR_MiNaJ ahaha! u call this bullying... no DUMMIE your the 4 yo, because your ignorant - look it up ;)	1
@ShaneAwesome @DiCosmo609 @Resa_Resa23 @Blu_Berriii lmao see what I mean.. Lol bully beef	0
Getting bullied by 12 year olds...	1
I realized he gets bullied... that's just more of a reason for him to be my friend &lt;3	1
I cannot WAIT to watch Rachel and Jordan walk out that door. Jeff was a bully and deserved to go home. What a pathetic season.	1
Retweet if you're 100% against bullying. If you retweet this, you're an inspiration to me. &lt;3	0
Great news for England cricket,biggest compliment is that they remind me of Aus at their peak,all round class n totally dominate n bully	0
#np WAIST AND POWER........... i just luv this track... ku33333 i get POWEr call me ECG.... bedroom bully i know u see me..#refix lmao	0
@VivaLaCB adele, pitbull, rumor to be jay and kanye, lil wayne, rumor to be drake, lady gaga is the opener	0
